Current Loan Amount,Credit Score,Annual Income,Monthly Income,Monthly Debt,Debt / Income Ratio,Credit History(Years),Months Delinquent,Open Accounts,Credit Problems,Credit Balance,Total Credit,Credit Usage Ratio,Bankruptcies
368170,7020.0,871169.0,72597.42,18802.97,0.25900328138382883,13.8,0.0,11,0,243409,398640,0.6105985350190648,0.0
534820,750.0,1162002.0,96833.5,24402.08,0.25200039242617484,16.8,0.0,6,0,46987,777172,0.06045894602481819,0.0
610214,0.0,0.0,0.0,27656.59,0.0,24.6,72.0,16,0,103265,1030854,0.10017422447795711,0.0
343596,739.0,982927.0,81910.58,17283.35,0.2110026567996466,14.5,0.0,9,0,209095,334840,0.6244624298172261,0.0
264044,724.0,1140228.0,95019.0,17198.42,0.18099980003999197,19.5,14.0,10,0,172349,393624,0.4378518586265065,0.0
763312,665.0,1826964.0,152247.0,30906.16,0.20300012479720453,19.0,23.0,18,0,743546,981684,0.757418884284556,0.0
132242,749.0,2055895.0,171324.58,20045.0,0.11700014090214027,25.7,47.0,21,0,6308,1823954,0.0034584205522727,0.0
324060,735.0,855152.0,71262.67,17530.54,0.2459989220162534,20.9,36.0,10,0,293056,456720,0.6416535295148011,0.0
99999999,735.0,2003721.0,166976.75,34564.23,0.20700025602366798,19.2,0.0,15,0,406258,745470,0.5449689457657585,0.0
396836,6870.0,1428002.0,119000.17,29987.89,0.2519987156320869,17.8,0.0,16,0,1051479,1386682,0.7582697402865257,0.0
323730,713.0,1118340.0,93195.0,28331.28,0.304,15.7,14.0,6,0,221768,312774,0.7090359173077047,0.0
534512,720.0,1155276.0,96273.0,15211.21,0.15800078942174856,29.5,34.0,11,0,349410,858990,0.40676841406768416,0.0
515306,673.0,2082324.0,173527.0,27590.66,0.15899923354866966,11.9,71.0,20,1,194503,552024,0.35234518789038155,1.0
437844,739.0,2646966.0,220580.5,20602.27,0.0934002325681554,26.9,39.0,12,0,279167,457864,0.609715985532822,0.0
99999999,740.0,3390170.0,282514.17,27629.8,0.09779969620638852,20.5,0.0,14,0,466203,1028192,0.4534201783324515,0.0
662552,708.0,2305574.0,192131.17,37465.72,0.19500073829769526,10.9,80.0,12,0,381197,1076570,0.35408473206572727,0.0
267608,716.0,1155618.0,96301.5,14252.66,0.14800039459406136,14.1,0.0,13,1,332310,515108,0.6451268471854446,1.0
99999999,729.0,1324015.0,110334.58,25156.38,0.2280008679056013,20.7,0.0,13,0,397214,644160,0.6166387232985594,0.0
222112,7450.0,2493712.0,207809.33,52160.13,0.2509999430728158,17.0,0.0,13,1,513209,688578,0.7453171608735685,0.0
215710,736.0,584820.0,48735.0,7748.77,0.15899805068226122,12.5,39.0,16,0,103835,312268,0.3325188620031511,0.0
257906,0.0,0.0,0.0,7702.98,0.0,11.9,83.0,6,0,44365,131054,0.3385245776550124,0.0
672606,708.0,2168641.0,180720.08,16210.61,0.08970010416108715,17.0,0.0,7,0,453454,751168,0.6036652253557127,0.0
199848,0.0,0.0,0.0,8787.88,0.0,13.0,0.0,3,0,283955,358556,0.7919404500273318,0.0
222200,707.0,671650.0,55970.83,12985.36,0.23200227690030684,21.7,0.0,9,2,248691,339966,0.7315172693739962,1.0
99999999,745.0,2158210.0,179850.83,33632.09,0.1869999154299149,13.9,0.0,12,0,313994,399542,0.7858848381396699,0.0
644094,0.0,0.0,0.0,24052.29,0.0,20.5,41.0,20,0,456627,947518,0.48191907699906494,0.0
109890,738.0,345078.0,28756.5,9921.04,0.34500165180046255,12.2,8.0,19,0,192109,550594,0.34891226566217576,0.0
607310,747.0,3090806.0,257567.17,35286.61,0.13699964168570086,23.2,41.0,12,0,1189970,1571130,0.7573975418965967,0.0
270512,730.0,1168386.0,97365.5,25607.25,0.26300126841643084,18.6,15.0,16,1,342513,816024,0.4197339784123996,0.0
99999999,751.0,1954093.0,162841.08,16267.8,0.09989985328026564,16.7,0.0,17,0,109877,1311530,0.08377772525218638,0.0
219384,0.0,0.0,0.0,10073.42,0.0,17.0,45.0,10,0,85310,239184,0.3566710147835976,0.0
133342,710.0,1305053.0,108754.42,20771.94,0.19099858194269254,8.5,0.0,4,0,62263,99968,0.6228293053777209,0.0
270424,724.0,973085.0,81090.42,17920.99,0.22100008854313496,16.8,25.0,18,0,220210,1517736,0.14509110938924819,0.0
551430,688.0,1523952.0,126996.0,21335.29,0.16799970077797727,23.4,33.0,17,0,100491,445808,0.22541318235653016,0.0
657448,729.0,1147068.0,95589.0,18639.95,0.19500099383820316,17.8,46.0,18,0,457862,1704714,0.26858581556788996,0.0
430496,7300.0,1115376.0,92948.0,23329.91,0.2509995911692559,13.5,0.0,11,0,287660,600138,0.4793230890228581,0.0
110638,741.0,2025685.0,168807.08,19919.22,0.11799990853464204,24.5,31.0,13,0,229957,455928,0.5043713042410205,0.0
180092,746.0,699865.0,58322.08,9856.44,0.16900014539947822,30.9,0.0,5,0,126160,292732,0.43097440662448927,0.0
327536,627.0,867445.0,72287.08,8544.3,0.11819954547894311,9.3,0.0,6,0,173641,220440,0.7877018689892942,0.0
332640,0.0,0.0,0.0,7533.12,0.0,16.7,0.0,9,0,366130,636548,0.5751805048480241,0.0
99999999,745.0,3373887.0,281157.25,5482.64,0.01950026186413475,23.3,0.0,6,0,786049,8668286,0.09068101813899541,0.0
99999999,750.0,5601960.0,466830.0,3968.15,0.0085002035002035,14.9,0.0,7,0,84132,636636,0.1321508679999246,0.0
172942,0.0,0.0,0.0,12536.58,0.0,26.2,0.0,13,1,120859,848166,0.1424945116875706,1.0
618772,718.0,2099405.0,174950.42,21343.84,0.12199936416271535,26.4,13.0,24,0,654037,1753026,0.3730903021404132,0.0
55770,728.0,423776.0,35314.67,2849.81,0.08069762509461366,13.0,72.0,3,0,19209,64658,0.29708620742986175,0.0
375804,723.0,1669188.0,139099.0,17526.36,0.12599918043983063,16.2,0.0,8,0,396511,697730,0.5682871597896034,0.0
99999999,734.0,1351413.0,112617.75,8941.97,0.07940107132312624,14.2,0.0,20,0,176928,382184,0.46293931718753273,0.0
108724,698.0,938980.0,78248.33,10485.15,0.13399838693043034,6.0,0.0,7,0,98591,223850,0.4404333258878713,0.0
652938,717.0,1597729.0,133144.08,45402.02,0.3409991642136849,20.4,0.0,21,0,883234,2162138,0.4085002899907407,0.0
172700,0.0,0.0,0.0,41717.16,0.0,29.0,44.0,14,0,429856,828146,0.5190582336930928,0.0
251108,749.0,1861430.0,155119.17,14022.76,0.09039991639975897,21.0,46.0,11,0,1818490,5645090,0.32213658241055504,0.0
401918,740.0,1344782.0,112065.17,21404.45,0.19100002257614923,24.4,0.0,3,0,310555,382558,0.8117854024749188,0.0
752840,690.0,2034102.0,169508.5,29155.5,0.17200022417754862,31.0,4.0,10,0,225682,1151194,0.1960416749913568,0.0
496342,739.0,964345.0,80362.08,11973.8,0.14899813444350868,17.9,0.0,6,0,168207,798204,0.21073184298750694,0.0
263582,721.0,650370.0,54197.5,11977.6,0.2209991235758107,12.5,0.0,9,0,179227,391556,0.4577301841882132,0.0
197164,730.0,1365701.0,113808.42,31297.56,0.2750021483471961,19.6,19.0,11,0,383154,637450,0.6010730253353204,0.0
358226,653.0,1048800.0,87400.0,26482.2,0.303,27.5,0.0,16,0,353723,440880,0.8023112865178733,0.0
133848,733.0,655044.0,54587.0,15666.45,0.2869996519317786,8.3,0.0,7,0,301416,430342,0.7004103712860934,0.0
610522,0.0,0.0,0.0,18529.56,0.0,16.5,0.0,8,0,76836,926684,0.08291499583461029,0.0
286220,660.0,1806444.0,150537.0,29505.29,0.19600025242963526,12.5,23.0,17,0,163438,458216,0.3566833109275975,0.0
99999999,722.0,1243094.0,103591.17,13155.98,0.1269990482779565,20.8,40.0,11,0,105773,161150,0.6563636363636364,0.0
154220,734.0,808640.0,67386.67,11523.12,0.1709999915413538,20.1,0.0,8,0,244720,345994,0.7072955022341428,0.0
116314,729.0,459192.0,38266.0,7729.77,0.2020009930486594,18.3,0.0,9,0,72219,119658,0.6035451035451036,0.0
220638,723.0,1048040.0,87336.67,27336.06,0.31299636223822136,13.5,0.0,10,0,270275,317724,0.8506596920597751,0.0
99999999,724.0,2107252.0,175604.33,16471.67,0.09379990800910205,21.3,17.0,10,0,175237,282194,0.6209806019972076,0.0
66682,736.0,806132.0,67177.67,11487.4,0.17100027434711565,12.5,0.0,7,0,230831,299970,0.7695136180284695,0.0
449108,715.0,1260574.0,105047.83,15977.67,0.15209900099792636,16.2,16.0,21,0,259711,922460,0.2815417470676235,0.0
80058,0.0,0.0,0.0,6718.21,0.0,16.2,0.0,6,0,131594,162272,0.8109470518635378,0.0
391534,0.0,0.0,0.0,6150.87,0.0,18.8,0.0,5,0,93632,239316,0.3912483912483912,0.0
99999999,710.0,1427280.0,118940.0,3496.76,0.02939936102236422,21.8,0.0,3,0,145711,220264,0.6615288926016053,0.0
415206,704.0,2349825.0,195818.75,33093.44,0.16900036385688297,20.3,6.0,20,0,210729,829950,0.2539056569672872,0.0
99999999,694.0,967385.0,80615.42,12011.61,0.1489989136073471,17.4,0.0,19,0,239343,322652,0.7417992140138602,0.0
649880,708.0,3453858.0,287821.5,10678.19,0.0371000429085388,27.0,34.0,7,1,39995,119944,0.33344727539518443,0.0
224686,707.0,579234.0,48269.5,8012.68,0.1659988191300925,14.7,0.0,10,0,200241,438306,0.4568520622578746,0.0
350482,0.0,0.0,0.0,41714.88,0.0,11.0,0.0,7,0,206473,280280,0.7366669045240474,0.0
262922,716.0,1892210.0,157684.17,34532.88,0.21900029660555015,12.7,15.0,23,0,204421,1232770,0.16582249730282209,0.0
99999999,713.0,3111136.0,259261.33,10577.87,0.04080002983861882,9.5,0.0,9,0,191159,326458,0.5855546502153416,0.0
83160,0.0,0.0,0.0,8300.15,0.0,16.0,49.0,9,0,109345,180620,0.6053870003321892,0.0
397056,746.0,767372.0,63947.67,6062.33,0.09480142122457316,10.1,0.0,14,0,323836,869990,0.37222956585707884,0.0
338162,746.0,2433672.0,202806.0,19205.77,0.09470020610830054,22.6,31.0,8,0,344033,421102,0.8169825837920504,0.0
777854,727.0,3838760.0,319896.67,66858.34,0.2089997998416176,27.7,2.0,12,0,1332489,1970474,0.6762276487789233,0.0
215468,703.0,614080.0,51173.33,7113.22,0.13900248430188147,7.2,0.0,3,0,59679,73282,0.8143746076799214,0.0
328394,725.0,1172224.0,97685.33,17388.04,0.17800052474614153,18.8,36.0,24,0,345496,1194204,0.28931070403381665,0.0
107910,0.0,0.0,0.0,21213.69,0.0,20.6,0.0,9,0,322259,410036,0.7859285526148924,0.0
434104,0.0,0.0,0.0,27105.78,0.0,33.1,14.0,11,0,747574,1054328,0.7090525908445948,0.0
314688,713.0,2047687.0,170640.58,8941.59,0.05240013834927191,15.8,0.0,10,0,389120,1353022,0.2875932542116832,0.0
181346,711.0,1740267.0,145022.25,34515.21,0.23799941043529527,14.5,8.0,8,0,73378,114202,0.6425281518712457,0.0
172392,655.0,651377.0,54281.42,6008.94,0.11069975693340373,9.8,0.0,2,0,214415,254364,0.8429455426082307,0.0
266222,725.0,1053778.0,87814.83,17826.56,0.20300170255980682,15.8,0.0,9,1,175788,264352,0.6649770003631522,1.0
359700,747.0,1262056.0,105171.33,18509.99,0.17599843987900507,10.9,0.0,7,0,84360,137214,0.6148060693515239,0.0
169400,701.0,943825.0,78652.08,5364.08,0.06820010354462336,15.9,0.0,9,1,148732,238194,0.624415392495193,1.0
258148,729.0,928910.0,77409.17,5759.28,0.07440048769415819,15.2,52.0,4,0,0,0,0.0,0.0
337304,721.0,873905.0,72825.42,20900.76,0.2869981388366864,27.7,7.0,15,0,218177,370986,0.5881003595823023,0.0
268246,747.0,1405468.0,117122.33,12649.25,0.10800032752080667,11.5,0.0,9,0,243580,560714,0.4344104124384267,0.0
262592,0.0,0.0,0.0,5611.65,0.0,24.9,0.0,10,0,238545,955768,0.24958462723171312,0.0
264044,750.0,1045209.0,87100.75,14284.58,0.16400065441457162,13.0,0.0,14,0,253688,874214,0.2901898162234876,0.0
257554,722.0,1575594.0,131299.5,14705.43,0.11199913175602344,10.7,20.0,5,0,85614,163064,0.5250331158318207,0.0
243738,665.0,1103957.0,91996.42,3403.85,0.03699980934040694,14.5,19.0,4,0,2812,37114,0.07576655709435792,0.0
539990,747.0,3227169.0,268930.75,47600.89,0.17700054753872513,18.0,0.0,8,0,629299,1694550,0.3713664394677053,0.0
110902,698.0,574674.0,47889.5,6129.78,0.127998413013291,14.0,0.0,5,0,1748,201850,0.008659895962348278,0.0
191224,708.0,960165.0,80013.75,12082.1,0.1510002968239834,13.7,0.0,11,2,37544,231220,0.1623734971023268,1.0
163460,730.0,1901159.0,158429.92,35171.28,0.2219989759510072,25.5,0.0,17,0,629926,816772,0.7712384851586489,0.0
263604,715.0,1081385.0,90115.42,33522.65,0.3719968236290748,17.2,20.0,9,0,78641,109846,0.7159204704768494,0.0
329186,0.0,0.0,0.0,16412.01,0.0,10.0,0.0,7,0,385301,466180,0.826506928654168,0.0
123112,731.0,1836597.0,153049.75,32905.53,0.21499891375190092,19.7,46.0,18,0,208278,432168,0.4819375798300661,0.0
156574,750.0,556339.0,46361.58,8034.53,0.17330147074366317,11.2,0.0,7,0,72352,452782,0.15979433811414764,0.0
148104,0.0,0.0,0.0,8655.26,0.0,20.5,0.0,6,0,258932,501358,0.516461291133282,0.0
222728,0.0,0.0,0.0,10098.69,0.0,15.7,43.0,7,0,151829,338734,0.4482248608052336,0.0
145904,701.0,468407.0,39033.92,8352.97,0.21399259925726136,5.3,0.0,10,0,93347,327514,0.2850168237082995,0.0
86724,707.0,842612.0,70217.67,4999.47,0.07119959975886413,22.5,35.0,3,0,0,0,0.0,0.0
99999999,733.0,944870.0,78739.17,9180.99,0.11660003528104246,26.0,31.0,7,0,25327,230868,0.10970338028657069,0.0
112244,738.0,765814.0,63817.83,8104.83,0.12699946080899335,13.9,57.0,7,0,36974,83138,0.44473044817051166,0.0
603548,731.0,1298327.0,108193.92,33972.95,0.3140005464262687,36.0,54.0,16,0,200906,446490,0.44996752446863314,0.0
779790,693.0,1654748.0,137895.67,10204.33,0.07400036563874703,7.6,68.0,15,0,104956,636306,0.16494579651928476,0.0
379082,0.0,0.0,0.0,15214.63,0.0,17.0,27.0,8,0,46341,602844,0.07687063319863846,0.0
393932,724.0,1814519.0,151209.92,21622.95,0.14299954659059405,15.9,0.0,17,0,247323,604142,0.409378920849734,0.0
91300,0.0,0.0,0.0,2459.55,0.0,20.6,52.0,5,1,2033,97834,0.020780096898828627,1.0
467038,717.0,2650576.0,220881.33,18841.16,0.08529992100282989,21.0,39.0,10,0,263530,415712,0.6339244476945578,0.0
260678,740.0,1031833.0,85986.08,25279.88,0.29399967994819626,16.3,0.0,17,0,309567,1629320,0.18999766773868854,0.0
346368,721.0,679421.0,56618.42,19193.61,0.338999392777121,27.6,0.0,12,0,416062,585376,0.7107602634887662,0.0
437756,692.0,1512248.0,126020.67,21423.45,0.1699994929403248,28.9,12.0,25,0,280288,604384,0.46375814051993436,0.0
131406,0.0,0.0,0.0,5808.68,0.0,16.2,64.0,7,1,152950,317372,0.4819265719723227,1.0
241450,705.0,601122.0,50093.5,11671.89,0.23300208609899487,12.3,0.0,10,0,231268,546480,0.4231957253696384,0.0
551980,0.0,0.0,0.0,16255.83,0.0,21.3,24.0,5,0,0,0,0.0,0.0
224818,7400.0,1459922.0,121660.17,43675.68,0.3589973612563586,16.9,0.0,15,0,259103,833382,0.31090544312212165,0.0
383306,7380.0,1168386.0,97365.5,8831.01,0.09069958044687287,16.9,0.0,7,0,79040,142120,0.5561497326203209,0.0
90464,749.0,1651765.0,137647.08,14177.61,0.1029997149231208,15.3,0.0,10,0,207309,754842,0.27463893106106974,0.0
99999999,733.0,458527.0,38210.58,3503.79,0.09169685464078273,19.7,11.0,7,0,159790,263208,0.6070864107473937,0.0
215842,704.0,5592270.0,466022.5,31689.53,0.06799999999999999,26.9,28.0,5,0,867806,1005840,0.862767438161139,0.0
427966,714.0,1058794.0,88232.83,27440.56,0.3110016985741022,12.9,0.0,10,0,310992,552310,0.5630750846444931,0.0
354090,0.0,0.0,0.0,17711.23,0.0,14.0,40.0,9,0,209722,504856,0.4154095425230165,0.0
42944,0.0,0.0,0.0,12703.78,0.0,10.1,30.0,11,0,209342,688622,0.30400132438405975,0.0
92554,724.0,1189305.0,99108.75,12626.45,0.12739995207284927,13.8,0.0,9,0,71858,142472,0.5043657701162334,0.0
64592,0.0,0.0,0.0,560.31,0.0,17.9,47.0,2,0,28804,107602,0.2676901916321258,0.0
217690,728.0,639217.0,53268.08,11505.83,0.2159985867709142,20.0,32.0,6,1,83600,113212,0.7384376214535562,1.0
560340,7040.0,1161432.0,96786.0,26519.44,0.27400078523753435,14.0,0.0,10,0,538764,708114,0.7608435929807912,0.0
225390,0.0,0.0,0.0,12490.41,0.0,15.0,0.0,11,0,148314,841786,0.1761896729097419,0.0
219318,720.0,947055.0,78921.25,21387.73,0.2710009027986759,12.4,0.0,12,0,538422,754754,0.7133741589975011,0.0
327360,715.0,1546296.0,128858.0,24869.48,0.1929991153052197,12.1,8.0,14,0,227449,633116,0.35925328059944783,0.0
328944,0.0,0.0,0.0,15378.6,0.0,22.0,0.0,11,0,450034,784762,0.5734655857444677,0.0
443080,7330.0,860985.0,71748.75,20663.64,0.288,15.9,0.0,11,0,338827,662706,0.511278002613527,0.0
104148,704.0,599678.0,49973.17,17090.69,0.3419973157596366,9.9,0.0,10,0,240597,451528,0.5328506759270742,0.0
488642,689.0,959120.0,79926.67,10710.11,0.13399920201855026,13.0,62.0,10,0,119890,439296,0.27291393502331,0.0
335082,743.0,1736334.0,144694.5,14758.82,0.10199986868885824,21.5,0.0,16,0,386175,484968,0.7962896521007572,0.0
547756,704.0,1129607.0,94133.92,18544.19,0.19699795780309584,14.9,12.0,7,0,173071,222420,0.7781269669993706,0.0
134244,0.0,0.0,0.0,14617.84,0.0,19.7,50.0,15,0,157605,310860,0.5069967187801583,0.0
203324,725.0,730835.0,60902.92,17113.87,0.2810024543979172,15.9,0.0,6,0,68039,101134,0.6727608914904978,0.0
382646,712.0,874760.0,72896.67,16911.9,0.23199825177199454,14.0,0.0,11,0,250401,326502,0.7669202638881232,0.0
452210,748.0,855475.0,71289.58,7271.49,0.10199933847274735,22.1,0.0,9,0,341981,1706826,0.20036078662968573,0.0
215710,723.0,554078.0,46173.17,5633.12,0.12199985402778281,10.3,0.0,11,0,213826,385022,0.5553604729080416,0.0
193336,744.0,853803.0,71150.25,17787.61,0.2500006676013085,11.3,0.0,6,0,264537,380050,0.6960584133666623,0.0
336050,740.0,1182142.0,98511.83,20786.0,0.21100003928462197,23.8,0.0,9,0,527478,894234,0.5898657398399076,0.0
64746,749.0,309757.0,25813.08,1024.67,0.03969576664233791,50.9,0.0,8,0,10051,252846,0.039751469273787206,0.0
178574,711.0,470212.0,39184.33,5642.43,0.14399710292354112,9.7,0.0,8,0,182628,294118,0.6209344548786542,0.0
520036,661.0,5651360.0,470946.67,58161.85,0.12349986464497137,15.4,0.0,13,0,454005,570152,0.7962876566249,0.0
266508,738.0,1112469.0,92705.75,11773.54,0.1269990264897269,22.5,52.0,11,0,246164,946946,0.2599556891311648,0.0
120846,728.0,1138518.0,94876.5,24857.7,0.26200060078101534,22.2,56.0,8,0,264233,334004,0.7911072921282379,0.0
45056,700.0,2237003.0,186416.92,17765.57,0.0953002012907412,15.9,51.0,9,0,415074,597036,0.6952244085783772,0.0
507848,745.0,992009.0,82667.42,17773.55,0.2150006616875185,36.5,44.0,6,0,600875,1739386,0.34545236077558406,0.0
177298,0.0,0.0,0.0,12493.45,0.0,6.7,0.0,7,0,104975,260854,0.40242817821463345,0.0
107800,735.0,938942.0,78245.17,8372.16,0.10699906460679937,9.0,0.0,11,0,115197,154902,0.7436766471704691,0.0
107800,740.0,284221.0,23685.08,4523.71,0.19099407728409615,25.5,15.0,10,0,140923,824076,0.17100728573578164,0.0
99999999,692.0,637412.0,53117.67,11526.35,0.21699652865044722,10.0,52.0,12,0,272194,366894,0.741887302599661,0.0
93610,0.0,0.0,0.0,19458.47,0.0,14.7,41.0,11,0,401185,644270,0.6226970059136697,0.0
131428,748.0,908086.0,75673.83,19561.45,0.25849689384031443,14.0,0.0,11,0,81092,337722,0.24011465051136735,0.0
436766,713.0,1062898.0,88574.83,9743.01,0.10999750154756154,26.4,0.0,8,0,495881,864732,0.5734505025834594,0.0
66968,715.0,1156758.0,96396.5,11567.58,0.12,16.7,8.0,9,0,160170,288002,0.5561419712363108,0.0
537614,649.0,1592979.0,132748.25,21770.77,0.16400042938419152,15.9,33.0,7,0,112309,206096,0.5449353699246953,0.0
99999999,667.0,1133388.0,94449.0,11239.45,0.11900020116676725,10.2,0.0,9,0,484101,923472,0.5242183845314206,0.0
359502,0.0,0.0,0.0,11986.91,0.0,15.1,0.0,8,0,510188,736604,0.6926218157924746,0.0
318582,0.0,0.0,0.0,18553.88,0.0,14.1,9.0,12,0,250838,515878,0.4862351176053253,0.0
268708,741.0,928245.0,77353.75,28853.02,0.3730009210930304,28.2,0.0,20,1,387866,837870,0.4629190685905928,1.0
303248,0.0,0.0,0.0,6304.39,0.0,10.9,68.0,11,0,165205,1195546,0.13818372526025766,0.0
175186,0.0,0.0,0.0,12687.06,0.0,15.9,51.0,15,0,170544,383416,0.44480146890061967,0.0
758230,614.0,1541641.0,128470.08,39825.9,0.31000136374165876,22.6,0.0,10,0,597132,874104,0.6831361027978364,0.0
178860,731.0,424764.0,35397.0,8070.63,0.22800322061191627,29.4,0.0,19,0,235068,793562,0.29621882096168917,0.0
155496,0.0,0.0,0.0,9844.09,0.0,13.1,0.0,13,1,134482,350702,0.3834651641564633,0.0
275638,721.0,1671259.0,139271.58,30778.86,0.22099885705324807,16.4,6.0,15,0,144666,411554,0.3515115877867789,0.0
64812,735.0,1209046.0,100753.83,14669.71,0.1455995270849753,17.5,0.0,9,1,120346,233420,0.5155770713734898,1.0
540606,699.0,1307181.0,108931.75,18659.9,0.17129900143897442,22.7,38.0,17,0,648869,1284294,0.5052340040520317,0.0
339152,0.0,0.0,0.0,10551.84,0.0,29.0,71.0,10,0,372970,580448,0.6425554054799052,0.0
372812,747.0,1196392.0,99699.33,13658.91,0.13700102096974975,29.4,20.0,19,1,406638,1223002,0.332491688484565,0.0
206360,0.0,0.0,0.0,18299.47,0.0,12.8,40.0,13,0,98591,421212,0.23406503138562054,0.0
357984,744.0,1024119.0,85343.25,23298.75,0.2730005009183503,17.0,35.0,19,0,377112,1356058,0.27809429980133593,0.0
314864,693.0,543856.0,45321.33,9744.15,0.21500141324184438,14.2,2.0,11,0,201172,786940,0.25563829516862785,0.0
132330,692.0,761900.0,63491.67,10730.06,0.168999492374354,7.4,0.0,7,0,91295,132308,0.6900187441424555,0.0
86482,658.0,699124.0,58260.33,775.01,0.01330253364510637,22.5,131.0,3,0,69179,513524,0.1347142489932311,0.0
462242,734.0,2053026.0,171085.5,1197.57,0.0069998334166250205,24.0,44.0,7,0,33972,1356344,0.025046743304058556,0.0
99999999,714.0,1335852.0,111321.0,23488.75,0.21100017067759003,17.3,42.0,12,0,94582,324962,0.2910555695742887,0.0
326348,746.0,1240073.0,103339.42,8215.6,0.07950112357897887,21.4,27.0,7,0,93955,217602,0.43177452413121203,0.0
320452,739.0,1120050.0,93337.5,19134.14,0.20499949109414758,17.6,0.0,18,0,171247,300454,0.5699607926670971,0.0
185328,720.0,1035595.0,86299.58,16569.52,0.19200000741602682,17.8,0.0,11,0,334286,562606,0.5941742533851399,0.0
218790,715.0,1445501.0,120458.42,23248.59,0.19300095418817548,14.2,0.0,11,0,395675,503448,0.7859302251672466,0.0
99999999,712.0,986518.0,82209.83,14880.04,0.18100073920600493,38.5,14.0,5,0,242022,895356,0.2703081232492997,0.0
404624,0.0,0.0,0.0,14618.41,0.0,27.0,28.0,19,0,298357,569140,0.5242242681941175,0.0
143594,700.0,659338.0,54944.83,13900.97,0.2529986897766359,10.8,60.0,6,0,132848,187814,0.707338111109928,0.0
522148,751.0,2140160.0,178346.67,34599.19,0.1939996412604732,18.9,0.0,14,0,587404,1462692,0.4015910389883858,0.0
257048,740.0,1158240.0,96520.0,17856.2,0.185,17.0,24.0,9,0,221692,292710,0.7573776092378122,0.0
430430,743.0,1452075.0,121006.25,38117.04,0.3150005888125613,19.3,0.0,18,0,206549,1245618,0.16582050034601298,0.0
490578,740.0,1264127.0,105343.92,14116.05,0.13399966509695102,14.8,0.0,5,0,281599,531036,0.5302823160764996,0.0
108284,724.0,748068.0,62339.0,15522.43,0.2490003047851265,17.8,0.0,7,0,30457,108218,0.28144116505572087,0.0
331958,747.0,1528968.0,127414.0,11569.1,0.09079928422308381,16.4,73.0,13,0,309415,1000736,0.30918743804559845,0.0
